produto_id,nome_produto
35921,COSTALITO SURTIDO RICO 1000G GBI 35921
35924,TIRAS PARA SOPA 300G MR 35924
35928,MADALENA 1P 31G BIM 35928
35933,POLVORONCITOS CASEROS KC 24P 390G CU TR 35933
35935,TARTINAS FRESA KC 30P 390G TR 35935
35936,TARTINAS FRESA KC 30P 390G CU TR 35936
35937,TARTINAS FRESA KC 30P 390G MTA TR 35937
35955,TORTILLA HARINA 8P 220G SP DH 35955
35967,GALLETA CONFETI 5P 65G TIRA TR 35967
35968,GALLETA CONFETI 5P 65G TIRA MTB TR 35968
35969,BRAN FRUT AVENA 9P 48G DPY BIM 35969
35972,TRIKI TRAKES NUEVO KC 600G MLA 35972
35973,SUAVICREMAS CHOCOLATE NUEVO KC 480G MLA 35973
35974,SUAVICREMAS FRESA NUEVO KC 480G MLA 35974
35975,SUAVICREMAS VAINILLA NUEVO KC 480G MLA 35975
35976,BARRITAS FRESA KC 12P 900G MLA 35976
35977,BARRITAS PINA KC 12P 900G MLA 35977
35979,ALMOHADA DEL OSITO BIMBO BIM 35979
35987,PALLET LTA SNVALENTIN BESO NUEZ 420G GBI 35987
35989,HOTCAKES CONGELADO 99G CU LON 35989
35990,HOTCAKES REFRIGERADO 99G CU LON 35990
35999,GALLETON CHOCOLATE 57G TIRA TR 35999
36000,GALLETON CHOCOLATE 57G TIRA MTB TR 36000
36001,GALLETA ALMENUEZ 57G TIRA TR 36001
36002,GALLETA ALMENUEZ 57G TIRA MTB TR 36002
36003,GALLETA ARANDALETA 57G TIRA TR 36003
36004,GALLETA ARANDALETA 57G TIRA MTB TR 36004
36005,GALLETA CERELETA 57G TIRA TR 36005
36006,GALLETA CERELETA 57G TIRA MTB TR 36006
36008,CLASSICAS 6P 33G CJ CU GBI 36008
36010,DUO PANDITAGALLETA PANDITA 76G MTA MLA 36010
36014,KARAMELADAS 27G BAR 36014
36023,PASTILLA ALKA SABOR CEREZA 30 6G CU MP 36023
36024,PASTILLA ALKA SABOR MIEL 30 6G CU MP 36024
36034,CAJILLA GALLETAS 6P 800G CU GBI 36034
36035,LATA CORA I LOVE YOU BESOS NUEZ 200G GBI 36035
36036,LATA CORAZON COLORES BESOS NUEZ 200G GBI 36036
36038,LATA CUAD I LOVE YOU BESOS NUEZ 200G GBI 36038
36041,CLASICAS DE REGALO SABOR CHOCOL 216G GBI 36041
36042,CLASICAS DE REGALO SAB FRESA 216G GBI 36042
36052,DUOBARR FSA GALLGANSITO DET 137G MTA MLA 36052
36057,BARRITAS PINA SALVADO 6P 75G CJ MLA 36057
36058,BARRITAS PINA SALVADO 6P 75G CJ MTA MLA 36058
36060,BOMBONETE 55G MLA 36060
36078,MIX SNACKS 1368G MLA 36078
36089,PAN BLANCO 24 REBANADAS 567G TRI 36089
36090,ICE SHOT MENTA SANDIA 14G RIC 36090
36091,ICE SHOT YERBABUENA 14G RIC 36091
36092,TORTILLAS MTY 10P 270G MTA DH 36092
36093,DIV TIRA MINI DORADITA 3P 45G SP MTB TR 36093
36096,TUINKY CHOCOLATE 1P 38G MLA 36096
36098,DUO SUAVICREMAS 316G MTA MLA 36098
36117,PAN DELI AVENA MUESTREO 73G MTB BIM 36117
36118,SANDWICH CLASICO JAMON QUESO DET 87G LON 36118
36123,DUO SALADAS 175G CU LAR 36123
36128,MINI GANSITO PACK 3P 75G MTB MLA 36128
36130,DIV TIRA MINI DORADITA 3P 45G SP TR 36130
36131,TRI PACK BRAN FRUT AVENA 96G BIM 36131
36141,PAN BLANCO FREIHOFERS 28REB MTA BIM 36141
36143,PAN BLANCO FREIHOFERS 28REB TNB BIM 36143
36145,PAN BLANCO MRS BAIRDS 28REB MTA BIM 36145
36147,PAN BLANCO MRS BAIRDS 28REB TNB BIM 36147
36151,PAN BLANCO STROEHMANN 28REB TNB BIM 36151
36153,PAN BLANCO RAINBO 28REB MTA BIM 36153
36155,PAN BLANCO RAINBO 28REB TNB BIM 36155
36158,TUINKY CHOCOLATE 1P 38G TIRA MLA 36158
36159,TUINKY CHOCOLATE 1P 38G TIRA MTA MLA 36159
36164,PAN BLANCO 24 REBANADAS 567G MTA TRI 36164
36166,PAN BLANCO 24 REBANADAS 567G TNB TRI 36166
36169,PACK GALLETA LECHE GANSITO 262G CU MLA 36169
36175,BARRITAS FRESAPINA CJ EXHIB 5400G MLA 36175
36184,DUO SUAVICREMAS VAINILLA 316G CU MLA 36184
36189,SPONCH 12P 540G CU MLA 36189
36191,MINI ROCKO BOLSA 40P 520G SP CU MLA 36191
36192,DIV TIRA MINI DORADITA 3P 45G SP TAB TR 36192
36193,TOTOPOS PRUEBA 280G DH 36193
36194,PAN TOSTADO TRADICIONAL 180G CU BIM 36194
36195,DUO MINI GANSITONAPOLITANO 95G MLA 36195
36196,DUO MINI GANSITONAPOLITANO 95G MTA MLA 36196
36198,POLVORONCITOS PANERA 40P 16 25G MTA TR 36198
36204,LATA CUADRADA ILOVEYOU 200G CU GBI 36204
36209,LATA CUADRAD MIX SN VALENTIN 200G CU GBI 36209
36212,TORTILLA DE MAIZ 800G MQ MR 36212
36223,TUINKIDS NARANJA 2P 50G MLA 36223
36224,TUINKIDS NARANJA 2P 50G MTA MLA 36224
36227,LAT REDONDA BESNUEZ BRITTO MAMA 200G GBI 36227
36233,LATA REDONDA MIXTA GENERICO 200G GBI 36233
36234,LAT CORAZON BESNUEZ BRITTO MAMA 200G GBI 36234
36240,LATA CORAZON MIXTA 10MAYO GEN 200G GBI 36240
36250,TOSTADA ONDULADA TUBO 32P 384G MR 36250
36255,BARRI POP 25G BIM 36255
36258,BARRI POP 25G TIRA BIM 36258
36259,BARRI POP 25G TIRA MTA BIM 36259
36261,TWINKIES VAINILLA 1P 38G TIRA MLA 36261
36262,TWINKIES VAINILLA 1P 38G TIRA MTA MLA 36262
36269,BARRA CEREALFRUTA SABOR FSA 50G DIF BIM 36269
36270,COLCHONES 6P 130G PROM BIM 36270
36274,TWINKIES VAINILLA 2P 76G MLA 36274
36275,TWINKIES VAINILLA 2P 76G MTB MLA 36275
36277,EXHIBIDOR SANISSIMO 2 42KG CJM SAN 36277
36278,TORTILLA HNA 22P 840G CONV MTA DH 36278
36287,TORTILLAS DE HARINA 18P 630G MTA DH 36287
36288,TWIN PACK THINS MULTIG 16P 680G ORO 36288
36289,TWIN PACK THINS MULTIG 16P 680G MTA ORO 36289
36290,TORTILLA HARINA TIMEX 10P 339G MTA DH 36290
36291,GALLETA CONFETI PRUEB 5P 65G TIRA TR 36291
36292,GALLETA CONFETI PRUEB 5P 65G TIRA MTB TR 36292
36298,SUAVICREMAS FRESA 100G MTA MLA 36298
36301,SUAVICREMAS VAINILLA 100G MTA MLA 36301
36304,SUAVICREMAS CHOCOLATE 100G MTA MLA 36304
36309,GALLETA ALMENUEZ 57G TIRA TR 36309
36310,GALLETA ALMENUEZ BAJIO 57G TIRA MTB TR 36310
36318,PAN DELI AVENA 4P 293G BIM 36318
36319,LORS MG 10P 98G CR1 MLA 36319
36320,PLATIVOLOS MG 10P 92G CR1 MLA 36320
36321,POLVORON MG 6P 113G CR1 MLA 36321
36322,PRINCIPE MG 10P 106G PROM CR1 MLA 36322
36323,PRINCIPE CHO BCO MG 10P110G PROM CR1 MLA 36323
36324,SPONCH MG 8P 120G CR1 MLA 36324
36325,SUAVICREMAS CHOCOLATE MG 158G CR2 MLA 36325
36327,CANELITAS MG 90G CR1 MLA 36327
36328,ROCKO TIRA MG 10P 44G CR2 MLA 36328
36329,SALADAS MG 175G CR2 LAR 36329
36332,DELICIOSAS CHOCHITOS MG 180G CR2 LAR 36332
36333,PRINCIPE MG CRUNCH 8P 60G CR1 MLA 36333
36334,TRIKI TRAKES MG 8P 69G CR1 MLA 36334
36335,POLVORONES TUBO MG 18P 250G CR1 MLA 36335
36336,PRINCIPE TUBO MG 14P 152G CR1 MLA 36336
36337,TRIKI TRAKES TUBO MG 20P 174G CR1 MLA 36337
36338,CANELITAS TUBO MG 33P 180G CR1 MLA 36338
36339,LORS TUBO MG 167G CR1 MLA 36339
36340,PLATIVOLOS TUBO MG 18P 144G CR2 MLA 36340
36341,TUBO GALLETA GANSITO MG 8P 215G CR2 MLA 36341
36342,SUAVICREMAS VAINILLA MG 158G CR2 MLA 36342
36343,SUAVICREMAS FRESA MG 158G CR2 MLA 36343
36344,TRIPACK MINI SUBMARINOS FSA 75G MLA 36344
36345,TRIPACK MINI SUBMARINOS FSA 75G MTA MLA 36345
36346,TRIPACK MINI SUBMARINOS FSA 75G TAB MLA 36346
36396,SAND CLASICO JAMON QSO CONG 87G CU LON 36396
36398,SAND CLASICO MULTIGRANO CONG 91G CU LON 36398
36400,SAND CLASICO DOB FIBRA CONG 98G CU LON 36400
36402,DUO BIGOTES Y MINI DORADITAS 95G TR 36402
36403,DUO BIGOTES Y MINI DORADITAS 95G MTA TR 36403
36408,NUEVO NAPI 5P 50G TIRA MTA MLA 36408
36410,TORTILLA CONSUMOS 24P 577G TR 36410
36413,MANTECADAS MIX 8P 250G ME MTA BIM 36413
36430,BOLLO PARRILLERO 6P 585G MTA BIM 36430
36439,CUERNITO JAMON Y QUESO LT 80G MTA LON 36439
36440,SAND CLASICO JAMON QSO LT 87G MTA LON 36440
36441,SAND CLASICO DOB FIBRA LT 98G MTA LON 36441
36442,SAND CLASICO MULTIGRANO LT 91G MTA LON 36442
36448,SPONCH 960G MLA 36448
36453,BARRI POP 25G MP BIM 36453
36456,BARRI POP 25G MP TIRA BIM 36456
36457,BARRI POP 25G MP TIRA MTA BIM 36457
36460,PDQ BRAN FRUT FRESA DPY 240G BIM 36460
36498,BESOS DE NUEZ 1KG GBI 36498
36501,PAN DELI AVENA 6P 440G TAB BIM 36501
36502,SAND CLASICO MULTIGRANO DET 91G LON 36502
36503,SAND CLASICO DOB FIBRA DET 98G LON 36503
36524,TORTILLA CONSUMOS 24P 577G MTA TR 36524
36529,TRIKI TRAKES 8P 69G PROM CU MLA 36529
36530,MANTECADAS 8P 250G ME CU BIM 36530
36531,DONAS AZUCAR 8P 210G ME CU BIM 36531
36532,PASTISETAS MG 75G CR2 SUA 36532
36533,DUO NITO 124G BIM 36533
36534,DUO NITO 124G MTB BIM 36534
36535,DUO NITO 124G TAB BIM 36535
36536,NAPI DUO 2P 50G MLA 36536
36537,NAPI DUO 2P 50G MTB MLA 36537
36538,NAPI DUO 2P 50G TAB MLA 36538
36539,PAN INTEGRAL 680G CU BIM 36539
36544,ROLES CANELA 3P 180G PROM BIM 36544
36545,ROLES CANELA 3P 180G PROM MTB BIM 36545
36547,ROLES GLASS 3P 202G PROM BIM 36547
36550,MANTECADAS VAIN 6P 188G PROM BIM 36550
36551,MANTECADAS VAIN 6P 188G PROM MTA BIM 36551
36553,MANTECADAS NUEZ 6P 184G PROM BIM 36553
36554,MANTECADAS NUEZ 6P 184G PROM MTA BIM 36554
36557,PAN BLANCO 680G CU BIM 36557
36561,MEDIAS NOCHES 8P 340G CU BIM 36561
36562,BIMBOLLOS 8P 450G CU BIM 36562
36576,BARRITAS FRESA MG 67G CR2 MLA 36576
36577,BARRITAS PINA MG 67G CR2 MLA 36577
36579,MARIAS MG 170G CR2 LAR 36579
36586,GALLETA INT FRUTA SAB NAR BC DIF 30G GBI 36586
36587,DELICIOSAS VAINILLA MG 75G CR2 LAR 36587
36588,DECANELAS 5 OBLEAS MG 83G CR1 LAR 36588
36589,MAGNAS MG 200G CR2 LAR 36589
36591,CANAPINAS MG 95G CR1 LAR 36591
36595,CHOCOCHISPAS MG 80G CR2 LAR 36595
36596,ANIMALITOS KARAMELO MG 200G CR1 LAR 36596
36597,DELICIOSAS BETUNADAS MG 180G CR1 LAR 36597
36598,ANIMALITOS KARAMELO HIERRO 200G MTA LAR 36598
36599,ANIMALITOS KARAMELO HIERRO 200G TAB LAR 36599
36600,SUAVICREMAS FRESA MG 84G CR2 MLA 36600
36601,SUAVICREMAS CHOCOLATE MG 84G CR2 MLA 36601
36602,SUAVICREMAS VAINILLA MG 84G CR2 MLA 36602
36610,BOLSA MINI ROCKO 40P 13G CU MLA 36610
36612,PAN CON FIBRA FREIHOFERS 28REB MTA BIM 36612
36614,PAN CON FIBRA FREIHOFERS 28REB TNB BIM 36614
36618,PAN CON FIBRA MRS BAIRDS 28REB TNB BIM 36618
36620,PAN CON FIBRA STROEHMANN 28REB MTA BIM 36620
36622,PAN CON FIBRA STROEHMANN 28REB TNB BIM 36622
36627,HOT DOG FREIHOFERS 8P 340G MTA BIM 36627
36629,HOT DOG STROEHMANN 8P 340G MTA BIM 36629
36639,MANTECADAS CHOCOLATE 2P 95G MTA TR 36639
36640,MINI DORADITAS ME 8P 360G MTB TR 36640
36641,CUERNITOS ME 200G MTA TR 36641
36659,TARIMA TWIN PACK THINS MULTIG CU ORO 36659
36671,TORTILLA HNA HERMOSILLO 10P 326G MTA DH 36671
36673,TORTI HNA REC CASERA 20P 357G MTA TR 36673
36687,TARIMA GALLETERO NAVIDENO 172G CU MLA 36687
36688,GALLETERO NAVIDENO 172G MLA 36688
36689,GALLETA GANSITO MG 62G CR2 MLA 36689
36690,TRIKI INTENSO MG 8P 80G CR1 MLA 36690
36691,BARRITAS FRESA SALVADO MG 67G CR2 MLA 36691
36692,BOLSA MINI ROCKO MG 40P 13G CR2 MLA 36692
36699,CHOCO ROLES 2P 80G CU MLA 36699
36700,GANSITO 50G CU MLA 36700
36706,SERVILLETERO BIMBOLLOS BIM 36706
36709,TORTILLINA HNA RW HERMO 20P 610G MTA DH 36709
36710,TORTILLINA HNA RW HERMSP 20P 610G MTA DH 36710
36711,MADALENAS 3P 93G MTA BIM 36711
36714,PALLET CANELITAS MEDIA KC 360G MLA 36714
36722,SALMAS NOPAL 140G CJM SAN 36722
36723,SALMAS AZUL 140G CJM SAN 36723
36724,SALMAS AZUL Y NOPAL 36P 648G CUB SAN 36724
36725,SALMAS AZUL Y NOPAL 48P 864G CUB SAN 36725
36726,TARTINAS FRESA MG 8P 104G CR2 TR 36726
36727,GALLETAS INTEGRALES AVENA 2P 54G CR1 TR 36727
36729,POLVORON INDIVIDUAL MG 65G CR2 TR 36729
36731,GALLETA AVENA CHISPAS MG 8P 100G CR2 TR 36731
36732,GALLETA CERELETA MG 57G CR2 TR 36732
36733,GALLETON CHOCOLATE MG 57G CR2 TR 36733
36734,GALLETA ARANDALETA MG 57G CR2 TR 36734
36735,GALLETA ALMENUEZ BAJIO 57G CR2 TR 36735
36739,MADALENAS 3P 93G TAB BIM 36739
36740,MADALENA 1P 31G MTA BIM 36740
36742,SUPER HOTDOG FAST FOOD 12P 650G CU WON 36742
36744,DUO BARRITA FSAPNA 110G PROM CU MLA 36744
36745,CANELITAS TUBO 207G MTB MLA 36745
36746,PRINCIPE TUBO 190G MTB MLA 36746
36747,TRIKI TRAKES TUBO 200G MTB MLA 36747
36748,POLVORONES TUBO 287G MTB MLA 36748
36749,PLATIVOLOS TUBO 222G MTB MLA 36749
36763,TARTINAS PINA MG 8P 104G CR2 TR 36763
36764,TARTINAS ZARZAMORA MG 8P 104G CR2 TR 36764
36773,DONAS AZUCAR PROMOCAJA 21P 551G BIM 36773
36774,PAN TOSTADO TRADICIONAL BA 180G CU BIM 36774
36791,CAJILLA GALLETONES NATURALES 1140G CU TR 36791
36794,HOT DOG ESTILO SONORA 500G MTA BIM 36794
36801,HOT DOG INTE EST SONORA 500G DIF MTA BIM 36801
36806,MANTECADAS VAIN 16P 500G PROM CJ BIM 36806
36809,TOSTADA ONDULADA TUBO 18P 216G CU MR 36809
36823,GALLETAS PANDITAS 6P 66G TIRA MTA MLA 36823
36830,BON O BON LECHE TWO PACK 104P 30G RIC 36830
36831,MEDIAS NOCHES CLUSTER 8P 340G BIM 36831
36843,HOT DOG PULLMAN 8P 340G MTA BIM 36843
36844,TORTILLA HARINA TIMEX 10P 339G DH 36844
36851,THINS MULTIGRANO 340G TNB ORO 36851
36852,THINS FIBRA GRANOS ENTEROS 340G TNB ORO 36852
36854,PAN BLANCO PULLMAN 28REB MTA BIM 36854
36855,PAN BLANCO PULLMAN 28REB TAB BIM 36855
36872,PAN CON FIBRA PULLMAN 28REB TNB BIM 36872
36873,TOSTADA OND TUBO 30P 360G PROM TNB MR 36873
36875,BARRITAS FRESA 24P 55G MLA 36875
36876,BARRITAS PINA 24P 55G MLA 36876
36883,DELICIOSAS VAINILLA 180G SP CU LAR 36883
36886,POLVORONES 14P 75G MLA 36886
36899,PAN TOSTADO MANTEQUILLA 210G TNB BIM 36899
36907,TOSTADO INTEGRAL 250G TNB BIM 36907
36910,BIGOTES CREMA PASTELERA 60G TR 36910
36911,BIGOTES CREMA PASTELERA 60G MTA TR 36911
36912,CANELITAS NAVIDAD 60G CU MLA 36912
36913,APAPACHO 5P 70G TIRA TR 36913
36918,SOLECITOS 4P 70G TIRA TR 36918
36920,BISQUET 3P 140G TIRA TR 36920
36921,BISQUET 3P 140G TIRA MTA TR 36921
36924,OREJAS 4P 51G TIRA TR 36924
36927,COMBO SALMA MAS LEVITE1360G PROM CUB SAN 36927
36928,COMBO SALMA MAS LEVITE1414G PROM CUB SAN 36928
36929,COMBO TOS CLAS MAS SALS500G PROM CUB SAN 36929
36930,DONAS AZUCAR PROMOCAJA 21P 551G MTA BIM 36930
36931,DONAS AZUCAR PROMOCAJA 21P 551G TAB BIM 36931
36932,DONA 1P 26G TIRA MTA BIM 36932
36933,DONA 1P 26G TIRA TAB BIM 36933
36936,WONDER 100PCT GRANDE 567G TNB WON 36936
36940,PRINCIPE MAS NAVIGALLETA 42 5G CJ CU MLA 36940
36941,BARRITAS BISABOR 24P 1320G CU MLA 36941
36942,MINI MILK BESOS NUEZ 110G GBI 36942
36943,MINI MILK OREJITAS 110G GBI 36943
36944,MINI MILK TARTA FRESA 110G GBI 36944
36945,MINI MILK SURTIDO RICO 110G GBI 36945
36946,CANELITAS TUBO 33P 180G SP CU MLA 36946
36947,PRINCIPE TUBO 14P 152G SP CU MLA 36947
36948,TRIKI TRAKES TUBO 20P 174G SP CU MLA 36948
36949,POLVORONES TUBO 18P 250G SP CU MLA 36949
36951,TOSTADA ONDULADA TUBO 18P 216G TBE MR 36951
36955,LATA DANESA PAUL FRANK CARA 300G GBI 36955
36960,PACHONCITOS 2P 140G TR 36960
36963,LATA CUADRAD MIX NAVIDAD 200G CU GBI 36963
36964,GALLETAS PANDITAS 6P 66G TIRA MLA 36964
36969,CUADRITAS DE MAIZ 186G MR 36969
36974,PINGUIS 1P 34G MLA 36974
36975,PINGUIS 1P 34G MTB MLA 36975
36978,CANELITAS 14P 840G CU MLA 36978
36979,LATA DANESAS KITTY REGALO 300G GBI 36979
36983,MEDIO PALLET LATA KITTY NAVIDAD 300G GBI 36983
36988,CANELITAS NAVIDAD MAYOREO KC 360G CU MLA 36988
36989,COMBO TOST CLAS MAS FRIJOL 640G PROM SAN 36989
36990,COMBO PICADITA MAS TOMATE PICAD 290G SAN 36990
36991,DELICIOSAS COCO 130G TIRA LAR 36991
36992,DELICIOSAS COCO 130G TIRA MTA LAR 36992
36994,REBANADA BIMBOTONES 2P 55G BIM 36994
36995,REBANADA BIMBOTONES 2P 55G MTA BIM 36995
36996,REBANADA BIMBOTONES 2P 55G TAB BIM 36996
36998,CANELITAS TUBO 33P 180G SP2 CU MLA 36998
36999,PRINCIPE TUBO 14P 152G SP2 CU MLA 36999
37000,TRIKI TRAKES TUBO 20P 174G SP2 CU MLA 37000
37001,POLVORONES TUBO 18P 250G SP2 CU MLA 37001
37002,GALLETA INTEGRAL CACAHUATE DIF 30G GBI 37002
37005,MADALENAS 3P 93G SP BIM 37005
37006,MADALENAS 3P 93G SP MTA BIM 37006
37007,MADALENAS 3P 93G SP TAB BIM 37007
37011,DELICIOSAS CHOCOCHISPAS 170G SP CU LAR 37011
37014,MADALENAS 2P 62G BIM 37014
37015,MADALENAS 2P 62G MTA BIM 37015
37016,MADALENAS 2P 62G TAB BIM 37016
37017,MEDIO PALLET SURTIDO FINO 200G GBI 37017
37018,MANTECADAS VAIN 16P 500G PROM CJ MTA BIM 37018
37024,TOSTADA ONDULADA REG 30P 360G TNB MR 37024
37031,DONAS CANELA 4P 105G BIM 37031
37032,REBANADA EXP BIMBOTONES 2P 55G BIM 37032
37037,BISQUET MUESTREO 140G TR 37037
37057,CHOCO ROLES 2P 80G MLA 37057
37058,CHOCO ROLES 2P 80G MTA MLA 37058
37059,CHOCO ROLES 2P 80G TAB MLA 37059
37075,DUO NITO CONVENIENCIA 124G BIM 37075
37076,DUO NITO CONVENIENCIA 124G MTB BIM 37076
37086,BURRITOS SINCRO 170G MTA LON 37086
37130,PAN MULTIGRANO 610G BIM 37130
37131,PAN MULTIGRANO 610G MTA BIM 37131
37133,PAN MULTIGRANO 610G TNB BIM 37133
37134,PAN MULTIGRANO LINAZA 610G BIM 37134
37135,PAN MULTIGRANO LINAZA 610G MTA BIM 37135
37137,PAN MULTIGRANO LINAZA 610G TNB BIM 37137
37139,PAN DELI AVENA 4P 293G MTA BIM 37139
37149,CLASSICAS 4P 33G CU GBI 37149
37150,TARTINAS FRESA 6P 78G TR 37150
37153,OREJITAS PANERA 500G CR1 GBI 37153
37157,12 TARIMA MINIMILK KITTY NAV 110G GBI 37157
37159,NITO 1P 62G CENTRAL MTB BIM 37159
37173,TARTINAS PINA 6P 78G TR 37173
37175,TARTINAS ZARZAMORA 6P 78G TR 37175
37177,CANELITAS NAVIDAD 60G MTA MLA 37177
37185,MINI ROCKO 13G CU MLA 37185
37187,OREJITAS CON CANELA 100G TIRA CU GBI 37187
37191,PANETONE SUANDY 750G SUA 37191
37202,PACHONCITOS 2P 140G MTB TR 37202
37210,BESOS DE NUEZ 100G TIRA CU GBI 37210
37220,GALLETA ARANDALETA 57G SP TIRA TR 37220
37221,GALLETA ARANDALETA 57G SP TIRA MTB TR 37221
37222,GALLETA ALMENUEZ 57G SP TIRA TR 37222
37223,GALLETA ALMENUEZ 57G SP TIRA MTB TR 37223
37228,PRINCIPE 42 5G MTB MLA 37228
37232,PRINCIPE MAS NAVIGALLETA42 5G CJ MTA MLA 37232
37241,TORTILLA TAQUERA HERM 18P 305G DH 37241
37242,TORTILLA TAQUERA HERM 18P 305G MTA DH 37242
37264,MAXI CHOCO ROLES TRIPACK 3P 150G MLA 37264
37265,MAXI CHOCO ROLES TRIPACK 3P 150G MTA MLA 37265
37268,MINI BARRITAS FRESA 15P 185G MTB MLA 37268
37272,PRINCIPE LIMON 10P 106G TIRA MTA MLA 37272
37273,PRINCIPE MP 42 5G CU MLA 37273
37281,PRINCIPE MOUSSE LIMON 42 5G CU MLA 37281
37285,LATA CORAZON CHOCOCAT BESO NUEZ 200G GBI 37285
37286,LATA CORAZON KITTY BESOS NUEZ 200G GBI 37286
37287,LATA CZON PAUL FRANK1 BESO NUEZ 200G GBI 37287
37289,LATA CUADRADA CHOCOCAT BES NUEZ 200G GBI 37289
37290,LATA CUADRADA KITTY BESO NUEZ 200G GBI 37290
37291,LATA CUAD PAUL FRANK1 BESO NUEZ 200G GBI 37291
37293,MEDIA TARIMA MIX LTA CZONCUAD 200G GBI 37293
37329,PALLET PRINCIPE KC 392G CU MLA 37329
37350,TORTILLA HNA MONTERREY 10P 204G MTA DH 37350
37352,TORTILLA HNA MONTERREY 20P 427G MTA DH 37352
37355,GANCHERA GALLETONES 15P 855G CU TR 37355
37356,BALCON GALLETONES 12P 684G CU TR 37356
37359,TORTILLA HNA RC 10P 260G DH 37359
37360,CANELITAS 120G PROM MLA 37360
37361,CANELITAS 120G PROM MTB MLA 37361
37362,CANELITAS 120G PROM TAB MLA 37362
37363,CANELITAS 120G PROM CR1 MLA 37363
37373,12TARIMA MINI MILK KITTY SNVAL 110G GBI 37373
37374,TIRA MIXTA GALLETAS 471G CU GBI 37374
37379,TRIKI TRAKES MG 8P 69G PROM CR2 MLA 37379
37383,MINI MILK CHOCOCAT VALENTINES 110G GBI 37383
37388,DUO PANQUE NUEZROLES CANELA 6P 620G BIM 37388
37396,DONAS CANELA 4P 105G MTA BIM 37396
37400,NACHO FIESTA 300G MR 37400
37401,NACHO FIESTA 300G MTA MR 37401
37402,MANTECADAS NUEZ 16P 500G PROM CJ BIM 37402
37403,MANTECADAS NUEZ 16P 500G PROM CJ MTA BIM 37403
37404,MANTECADAS NUEZ 16P 500G PROM CJ TAB BIM 37404
37405,MANTECADAS NUEZ 1P 33G BIM 37405
37425,DELICIOSAS COCO 130G MTA LAR 37425
37426,LATA CZON GALLETA SN VALENTINES 110G GBI 37426
37427,LECHE GANSITO 236ML MLA 37427
37441,TORTILLA HARINA MP 8P 203G DH 37441
37442,CLASSICAS 7P 33G CJ CU GBI 37442
37468,SUAVICREMAS CHOCOLATE CA 237G CU MLA 37468
37469,SUAVICREMAS VAINILLA CA 237G CU MLA 37469
37470,TUBO GALLETA GANSITO CA 8P 215G CU MLA 37470
37471,PRINCIPE CRUNCH CA KC 8P 360G CU MLA 37471
37494,DOLCE ROLL 1P 30G CJ MLA 37494
37495,DOLCE ROLL 1P 30G CJ MTA MLA 37495
37496,DOLCE ROLL 1P 30G CJ TAB MLA 37496
37516,PAN BLANCO 640G PROM BIM 37516
37519,PAN BLANCO 640G PROM TNB BIM 37519
37520,PAN BLANCO 680G PROM BIM 37520
37523,PAN BLANCO 680G PROM TNB BIM 37523
37569,DELICIOSAS CHOCHOCHISPAS 204GPROMMTA LAR 37569
37570,DELICIOSAS CHOCHOCHISPAS 204GPROM LAR 37570
37573,DELICIOSAS CHOCHOCHISPAS 204GPROMCU LAR 37573
37574,DELICIOSAS CHOCHITOS 180G PROM MTB LAR 37574
37575,DELICIOSAS CHOCHITOS 180G PROM CU LAR 37575
37576,DELICIOSAS CHOCHITOS 180G PROM CR2 LAR 37576
37577,DELICIOSAS BETUNADAS 216G PROM CU LAR 37577
37578,DELICIOSAS BETUNADAS 216G PROM CR2 LAR 37578
37579,DELICIOSAS VAINILLA 216G PROM CU LAR 37579
37580,DELICIOSAS VAINILLA 216G PROM LAR 37580
37581,DELICIOSAS VAINILLA 216G PROM MTA LAR 37581
37587,SALMITAS 45G CJM SAN 37587
37588,SALMITAS 5P 45G TIRA CJM SAN 37588
37589,TORTILLA HNA RC SLP 10P 260G MTA DH 37589
37590,TORTILLA HNA HERMOSILLO 10P 326G DH 37590
37593,GALLETA ARANDALETA MUESTREO 1P 57G CU TR 37593
37610,ATUN EN ACEITE 1880G NAI 37610
37611,ATUN EN AGUA 1880G NAI 37611
37612,ATUN EN ACEITE 140G NAI 37612
37613,ATUN EN AGUA 140G NAI 37613
37614,CANELA MOLIDA 63G MCM 37614
37615,PIMIENTA NEGRA MOLIDA 64G MCM 37615
37616,TE MANZANILLA 100 SOBRES 120G MCM 37616
37617,TE HIERBABUENA 50 SOBRES 150G MCM 37617
37618,SALSA TIPO CATSUP 1000G EMB 37618
37619,MIEL ABEJA 1050G CAR 37619
37620,MERMELADA FRESA 980G MCM 37620
37621,PLUMA 500G BRL 37621
37622,SPAGHETTI MEDIANO 500G BRL 37622
37624,PACHONCITOS 2P 140G SP TR 37624
37626,PACHONCITOS 2P 140G TAB TR 37626
37627,SALMA 90G CJM SAN 37627
37639,TORTILLINAS 15P 390G MTA TR 37639
37641,TARTALETA FRESA 71G GBI 37641
37644,LATACORAZONCHOCOCATBESONUEZ200G TEMP GBI 37644
37645,LATA CUADRADAKITTYBESONUEZ 200G TEMP GBI 37645
37667,TORTILLA HARINA 8P 220G MTA DH 37667
37688,BOLLOS 5IN 12P 976G MTA SL 37688
37689,BOLLOS ECONOMICOS 8P 425G MTA SL 37689
37690,HOT DOGS ECONOMICOS 16P 570G MTA SL 37690
37702,CHOCO ROLES 2P 80G CC MLA 37702
37703,CHOCO ROLES 2P 80G CC TAB MLA 37703
